"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"2016"	"2016"	"Acute myocardial infarction, unspecified"	"I21.9"	3564	6651194	53.6
	"Tennessee"	"47"	"2016"	"2016"	"Other forms of acute ischaemic heart disease"	"I24.8"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Acute ischaemic heart disease, unspecified"	"I24.9"	46	6651194	0.7
	"Tennessee"	"47"	"2016"	"2016"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	1787	6651194	26.9
	"Tennessee"	"47"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	3375	6651194	50.7
	"Tennessee"	"47"	"2016"	"2016"	"Ischaemic cardiomyopathy"	"I25.5"	387	6651194	5.8
	"Tennessee"	"47"	"2016"	"2016"	"Other forms of chronic ischaemic heart disease"	"I25.8"	28	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	257	6651194	3.9
	"Tennessee"	"47"	"2016"	"2016"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	245	6651194	3.7
	"Tennessee"	"47"	"2016"	"2016"	"Other secondary pulmonary hypertension"	"I27.2"	121	6651194	1.8
	"Tennessee"	"47"	"2016"	"2016"	"Pulmonary heart disease, unspecified"	"I27.9"	38	6651194	0.6
	"Tennessee"	"47"	"2016"	"2016"	"Acute and subacute infective endocarditis"	"I33.0"	53	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Mitral (valve) insufficiency"	"I34.0"	34	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Aortic (valve) stenosis"	"I35.0"	239	6651194	3.6
	"Tennessee"	"47"	"2016"	"2016"	"Other aortic valve disorders"	"I35.8"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Aortic valve disorder, unspecified"	"I35.9"	24	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Endocarditis, valve unspecified"	"I38"	121	6651194	1.8
	"Tennessee"	"47"	"2016"	"2016"	"Dilated cardiomyopathy"	"I42.0"	77	6651194	1.2
	"Tennessee"	"47"	"2016"	"2016"	"Other hypertrophic cardiomyopathy"	"I42.2"	18	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Alcoholic cardiomyopathy"	"I42.6"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Cardiomyopathy, unspecified"	"I42.9"	283	6651194	4.3
	"Tennessee"	"47"	"2016"	"2016"	"Atrioventricular block, complete"	"I44.2"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other specified conduction disorders"	"I45.8"	43	6651194	0.6
	"Tennessee"	"47"	"2016"	"2016"	"Sudden cardiac death, so described"	"I46.1"	43	6651194	0.6
	"Tennessee"	"47"	"2016"	"2016"	"Cardiac arrest, unspecified"	"I46.9"	422	6651194	6.3
	"Tennessee"	"47"	"2016"	"2016"	"Ventricular tachycardia"	"I47.2"	22	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Atrial fibrillation and flutter"	"I48"	480	6651194	7.2
	"Tennessee"	"47"	"2016"	"2016"	"Ventricular fibrillation and flutter"	"I49.0"	53	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Cardiac arrhythmia, unspecified"	"I49.9"	110	6651194	1.7
	"Tennessee"	"47"	"2016"	"2016"	"Congestive heart failure"	"I50.0"	1228	6651194	18.5
	"Tennessee"	"47"	"2016"	"2016"	"Left ventricular failure"	"I50.1"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Heart failure, unspecified"	"I50.9"	221	6651194	3.3
	"Tennessee"	"47"	"2016"	"2016"	"Myocarditis, unspecified"	"I51.4"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Cardiovascular disease, unspecified"	"I51.6"	141	6651194	2.1
	"Tennessee"	"47"	"2016"	"2016"	"Cardiomegaly"	"I51.7"	51	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Other ill-defined heart diseases"	"I51.8"	56	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Heart disease, unspecified"	"I51.9"	117	6651194	1.8
	"Tennessee"	"47"	"2016"	"2016"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	129	6651194	1.9
	"Tennessee"	"47"	"2016"	"2016"	"Intracerebral haemorrhage in brain stem"	"I61.3"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Intracerebral haemorrhage in cerebellum"	"I61.4"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	28	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Intracerebral haemorrhage, unspecified"	"I61.9"	352	6651194	5.3
	"Tennessee"	"47"	"2016"	"2016"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	79	6651194	1.2
	"Tennessee"	"47"	"2016"	"2016"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	191	6651194	2.9
	"Tennessee"	"47"	"2016"	"2016"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	21	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	56	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Cerebral infarction, unspecified"	"I63.9"	146	6651194	2.2
	"Tennessee"	"47"	"2016"	"2016"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1823	6651194	27.4
	"Tennessee"	"47"	"2016"	"2016"	"Cerebral aneurysm, nonruptured"	"I67.1"	14	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Cerebral atherosclerosis"	"I67.2"	68	6651194	1.0
	"Tennessee"	"47"	"2016"	"2016"	"Other specified cerebrovascular diseases"	"I67.8"	29	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Cerebrovascular disease, unspecified"	"I67.9"	155	6651194	2.3
	"Tennessee"	"47"	"2016"	"2016"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	246	6651194	3.7
	"Tennessee"	"47"	"2016"	"2016"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	57	6651194	0.9
	"Tennessee"	"47"	"2016"	"2016"	"Generalized and unspecified atherosclerosis"	"I70.9"	77	6651194	1.2
	"Tennessee"	"47"	"2016"	"2016"	"Dissection of aorta [any part]"	"I71.0"	75	6651194	1.1
	"Tennessee"	"47"	"2016"	"2016"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	47	6651194	0.7
	"Tennessee"	"47"	"2016"	"2016"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	24	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	22	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Peripheral vascular disease, unspecified"	"I73.9"	186	6651194	2.8
	"Tennessee"	"47"	"2016"	"2016"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	67	6651194	1.0
	"Tennessee"	"47"	"2016"	"2016"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Influenza with pneumonia, virus not identified"	"J11.0"	20	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Pneumonia due to Pseudomonas"	"J15.1"	21	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Pneumonia due to staphylococcus"	"J15.2"	20	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Bacterial pneumonia, unspecified"	"J15.9"	57	6651194	0.9
	"Tennessee"	"47"	"2016"	"2016"	"Bronchopneumonia, unspecified"	"J18.0"	18	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Lobar pneumonia, unspecified"	"J18.1"	24	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Pneumonia, unspecified"	"J18.9"	1297	6651194	19.5
	"Tennessee"	"47"	"2016"	"2016"	"Emphysema, unspecified"	"J43.9"	132	6651194	2.0
	"Tennessee"	"47"	"2016"	"2016"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	564	6651194	8.5
	"Tennessee"	"47"	"2016"	"2016"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	215	6651194	3.2
	"Tennessee"	"47"	"2016"	"2016"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	29	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	3272	6651194	49.2
	"Tennessee"	"47"	"2016"	"2016"	"Asthma, unspecified"	"J45.9"	68	6651194	1.0
	"Tennessee"	"47"	"2016"	"2016"	"Bronchiectasis"	"J47"	18	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Pneumonitis due to food and vomit"	"J69.0"	586	6651194	8.8
	"Tennessee"	"47"	"2016"	"2016"	"Adult respiratory distress syndrome"	"J80"	45	6651194	0.7
	"Tennessee"	"47"	"2016"	"2016"	"Pulmonary oedema"	"J81"	24	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	333	6651194	5.0
	"Tennessee"	"47"	"2016"	"2016"	"Interstitial pulmonary disease, unspecified"	"J84.9"	92	6651194	1.4
	"Tennessee"	"47"	"2016"	"2016"	"Pyothorax without fistula"	"J86.9"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Pleural effusion, not elsewhere classified"	"J90"	30	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Pneumothorax, unspecified"	"J93.9"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Acute respiratory failure"	"J96.0"	51	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Chronic respiratory failure"	"J96.1"	94	6651194	1.4
	"Tennessee"	"47"	"2016"	"2016"	"Respiratory failure, unspecified"	"J96.9"	84	6651194	1.3
	"Tennessee"	"47"	"2016"	"2016"	"Other disorders of lung"	"J98.4"	56	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Other specified respiratory disorders"	"J98.8"	14	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other specified diseases of stomach and duodenum"	"K31.8"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Diaphragmatic hernia without obstruction or gangrene"	"K44.9"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Crohn disease, unspecified"	"K50.9"	17	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Acute vascular disorders of intestine"	"K55.0"	44	6651194	0.7
	"Tennessee"	"47"	"2016"	"2016"	"Chronic vascular disorders of intestine"	"K55.1"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Vascular disorder of intestine, unspecified"	"K55.9"	165	6651194	2.5
	"Tennessee"	"47"	"2016"	"2016"	"Volvulus"	"K56.2"	18	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other and unspecified intestinal obstruction"	"K56.6"	125	6651194	1.9
	"Tennessee"	"47"	"2016"	"2016"	"Ileus, unspecified"	"K56.7"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	22	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	27	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Perforation of intestine (nontraumatic)"	"K63.1"	67	6651194	1.0
	"Tennessee"	"47"	"2016"	"2016"	"Disease of intestine, unspecified"	"K63.9"	19	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Acute peritonitis"	"K65.0"	35	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Peritonitis, unspecified"	"K65.9"	20	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Alcoholic hepatitis"	"K70.1"	23	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Alcoholic cirrhosis of liver"	"K70.3"	351	6651194	5.3
	"Tennessee"	"47"	"2016"	"2016"	"Alcoholic hepatic failure"	"K70.4"	31	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Alcoholic liver disease, unspecified"	"K70.9"	33	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Acute and subacute hepatic failure"	"K72.0"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Hepatic failure, unspecified"	"K72.9"	57	6651194	0.9
	"Tennessee"	"47"	"2016"	"2016"	"Other and unspecified cirrhosis of liver"	"K74.6"	509	6651194	7.7
	"Tennessee"	"47"	"2016"	"2016"	"Autoimmune hepatitis"	"K75.4"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	88	6651194	1.3
	"Tennessee"	"47"	"2016"	"2016"	"Hepatorenal syndrome"	"K76.7"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Liver disease, unspecified"	"K76.9"	74	6651194	1.1
	"Tennessee"	"47"	"2016"	"2016"	"Acute cholecystitis"	"K81.0"	36	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Cholecystitis, unspecified"	"K81.9"	27	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Cholangitis"	"K83.0"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Obstruction of bile duct"	"K83.1"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Acute pancreatitis, unspecified"	"K85.9"	66	6651194	1.0
	"Tennessee"	"47"	"2016"	"2016"	"Other chronic pancreatitis"	"K86.1"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Disease of pancreas, unspecified"	"K86.9"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	248	6651194	3.7
	"Tennessee"	"47"	"2016"	"2016"	"Cellulitis of other parts of limb"	"L03.1"	26	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Cellulitis, unspecified"	"L03.9"	24	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Local infection of skin and subcutaneous tissue, unspecified"	"L08.9"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	26	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Rheumatoid arthritis, unspecified"	"M06.9"	61	6651194	0.9
	"Tennessee"	"47"	"2016"	"2016"	"Wegener granulomatosis"	"M31.3"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	14	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other forms of systemic sclerosis"	"M34.8"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Osteomyelitis of vertebra"	"M46.2"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other specified disorders of muscle"	"M62.8"	20	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Necrotizing fasciitis"	"M72.6"	17	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Osteomyelitis, unspecified"	"M86.9"	43	6651194	0.6
	"Tennessee"	"47"	"2016"	"2016"	"Acute nephritic syndrome, unspecified"	"N00.9"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Tubulo-interstitial nephritis, not specified as acute or chronic"	"N12"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Acute renal failure, unspecified"	"N17.9"	205	6651194	3.1
	"Tennessee"	"47"	"2016"	"2016"	"Chronic kidney disease, stage 3"	"N18.3"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Chronic kidney disease, stage 4"	"N18.4"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Chronic kidney disease, stage 5"	"N18.5"	476	6651194	7.2
	"Tennessee"	"47"	"2016"	"2016"	"Chronic renal failure, unspecified"	"N18.9"	232	6651194	3.5
	"Tennessee"	"47"	"2016"	"2016"	"Unspecified renal failure"	"N19"	179	6651194	2.7
	"Tennessee"	"47"	"2016"	"2016"	"Calculus of kidney"	"N20.0"	17	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other specified disorders of kidney and ureter"	"N28.8"	77	6651194	1.2
	"Tennessee"	"47"	"2016"	"2016"	"Disorder of kidney and ureter, unspecified"	"N28.9"	22	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Urinary tract infection, site not specified"	"N39.0"	379	6651194	5.7
	"Tennessee"	"47"	"2016"	"2016"	"Newborn affected by premature rupture of membranes"	"P01.1"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Extreme immaturity"	"P07.2"	72	6651194	1.1
	"Tennessee"	"47"	"2016"	"2016"	"Other preterm infants"	"P07.3"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Primary atelectasis of newborn"	"P28.0"	19	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Necrotizing enterocolitis of newborn"	"P77"	14	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Congenital malformation of heart, unspecified"	"Q24.9"	28	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Hypoplasia and dysplasia of lung"	"Q33.6"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Down syndrome, unspecified"	"Q90.9"	28	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Respiratory arrest"	"R09.2"	36	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Dysphagia"	"R13"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Malaise and fatigue"	"R53"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Senility"	"R54"	69	6651194	1.0
	"Tennessee"	"47"	"2016"	"2016"	"Other and unspecified convulsions"	"R56.8"	22	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Cardiogenic shock"	"R57.0"	14	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Haemorrhage, not elsewhere classified"	"R58"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other lack of expected normal physiological development"	"R62.8"	56	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Other specified general symptoms and signs"	"R68.8"	25	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Sudden infant death syndrome - SIDS"	"R95"	46	6651194	0.7
	"Tennessee"	"47"	"2016"	"2016"	"Other ill-defined and unspecified causes of mortality"	"R99"	476	6651194	7.2
	"Tennessee"	"47"	"2016"	"2016"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	14	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles"	"V09.0"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	88	6651194	1.3
	"Tennessee"	"47"	"2016"	"2016"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	45	6651194	0.7
	"Tennessee"	"47"	"2016"	"2016"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	22	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	20	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Driver of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.0"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	89	6651194	1.3
	"Tennessee"	"47"	"2016"	"2016"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	594	6651194	8.9
	"Tennessee"	"47"	"2016"	"2016"	"Fall involving wheelchair"	"W05"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Fall on and from stairs and steps"	"W10"	27	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Fall on and from ladder"	"W11"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Fall from, out of or through building or structure"	"W13"	19	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other fall from one level to another"	"W17"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other fall on same level"	"W18"	130	6651194	2.0
	"Tennessee"	"47"	"2016"	"2016"	"Unspecified fall"	"W19"	478	6651194	7.2
	"Tennessee"	"47"	"2016"	"2016"	"Struck by thrown, projected or falling object"	"W20"	24	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Contact with agricultural machinery"	"W30"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Discharge from other and unspecified firearms"	"W34"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Drowning and submersion while in swimming-pool"	"W67"	14	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Drowning and submersion while in natural water"	"W69"	41	6651194	0.6
	"Tennessee"	"47"	"2016"	"2016"	"Unspecified drowning and submersion"	"W74"	24	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Accidental suffocation and strangulation in bed"	"W75"	27	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	37	6651194	0.6
	"Tennessee"	"47"	"2016"	"2016"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	104	6651194	1.6
	"Tennessee"	"47"	"2016"	"2016"	"Unspecified threat to breathing"	"W84"	21	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Exposure to uncontrolled fire in building or structure"	"X00"	99	6651194	1.5
	"Tennessee"	"47"	"2016"	"2016"	"Exposure to excessive natural cold"	"X31"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	103	6651194	1.5
	"Tennessee"	"47"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	518	6651194	7.8
